2,1,0,2,0,1,1,2,1,1,1,0,1,0,2,0,2,2,2,0,0,0,0,0,1,2,2,0,0.786861106
0,2,1,2,1,1,1,1,2,0,2,0,0,0,1,2,2,2,2,0,2,0,1,0,0,2,2,2,0.324236763
1,2,0,2,1,1,2,1,2,2,1,1,1,0,2,0,0,0,2,1,1,0,0,1,0,2,2,2,-0.25470828
0,2,0,2,0,0,0,1,2,1,1,0,0,1,2,2,2,0,2,0,1,0,0,0,0,2,2,1,-0.631193172
0,2,1,1,1,2,1,1,1,0,2,0,0,0,2,0,1,2,2,0,0,0,0,0,2,2,2,0,-0.02732805
0,2,0,2,2,1,2,1,0,1,2,1,2,1,2,1,1,0,2,2,1,0,0,0,0,2,2,1,1.024117413
0,0,1,2,0,2,0,2,0,2,2,2,2,0,1,1,1,2,2,1,1,1,0,0,0,1,1,1,1.161702957
0,2,0,2,1,1,0,1,1,2,1,2,1,1,2,2,1,1,1,2,2,0,0,0,0,2,2,1,2.07391681
1,2,1,2,1,1,1,1,1,1,1,0,1,0,2,1,0,1,2,0,2,0,0,0,0,2,1,2,-1.431518001
1,2,0,2,1,2,2,0,2,1,0,1,1,0,2,0,1,0,2,1,1,0,0,1,0,2,2,2,-0.317601342
1,1,1,2,0,2,1,1,1,2,0,2,2,0,1,1,2,1,2,0,2,0,0,2,1,1,2,2,-0.322690566
2,0,1,1,1,2,2,2,2,1,2,1,1,0,2,0,2,1,2,0,0,0,0,0,1,2,2,0,-0.925462686
0,2,1,2,1,1,1,2,1,2,1,0,0,0,2,1,1,1,2,0,0,2,2,0,0,2,2,1,-0.800770004
2,1,0,2,0,1,1,2,1,1,2,1,1,1,2,0,2,2,1,0,0,0,0,1,0,2,2,0,0.11540638
0,2,0,1,1,2,1,0,2,1,2,0,1,0,2,0,1,1,2,1,2,0,1,0,1,2,2,1,0.896134385
0,1,0,2,1,1,1,1,1,1,0,1,1,0,2,1,1,1,2,0,0,0,0,0,1,1,0,2,-0.359873269
1,0,1,2,0,2,2,2,1,2,1,1,0,0,2,0,2,2,2,0,0,2,0,0,2,1,2,1,0.949635176
1,1,1,2,0,2,1,1,0,2,0,2,2,0,1,0,1,1,2,0,2,0,0,0,0,2,2,2,1.440422494
0,2,0,2,0,0,1,1,1,2,2,0,0,0,2,1,2,2,2,0,2,0,0,1,0,2,1,1,1.12119989
1,0,1,2,1,2,1,1,1,1,0,1,1,0,2,1,1,1,2,0,1,0,0,0,1,1,0,2,1.236018887
0,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,2,2,1,0,1,0,0,0,1,1,1,0,-0.858190214
1,1,1,2,0,2,0,1,1,0,1,1,1,0,2,0,2,1,2,1,2,0,0,0,0,1,2,1,0.206784548
0,2,1,2,1,0,1,1,2,2,1,0,0,1,2,1,2,2,2,0,1,0,0,0,0,2,1,1,0.472194281
1,1,1,2,0,1,1,1,1,2,0,2,2,0,1,1,2,1,2,0,2,0,0,1,1,2,2,2,0.571672358
0,2,0,2,1,2,0,1,2,1,2,0,0,0,2,0,1,1,2,0,1,0,1,0,1,2,2,1,1.133035953
1,1,1,2,1,1,1,1,2,2,0,2,2,0,2,1,1,1,2,0,2,0,0,1,1,2,2,2,-0.183144445
2,1,1,1,1,2,1,2,1,0,2,0,0,0,2,0,2,0,2,0,0,0,2,0,1,1,2,0,0.063664481
2,2,1,2,1,1,0,1,2,2,2,0,1,0,2,1,1,2,2,0,2,0,1,0,0,2,2,1,-0.985909304
0,0,1,1,1,2,2,1,1,2,1,2,2,2,2,0,2,0,1,0,2,0,0,0,0,2,2,1,2.844624074
0,0,1,2,0,2,1,2,1,2,1,1,0,0,2,0,1,1,2,0,1,0,0,0,2,1,1,2,-0.554856034
0,0,0,1,1,1,1,2,1,1,2,0,1,0,2,0,2,2,1,0,0,0,0,1,0,2,2,0,0.239889952
1,2,0,2,0,1,0,2,1,1,1,0,1,0,2,0,1,1,2,0,2,0,0,0,0,2,2,0,0.163506394
1,2,0,2,1,1,2,1,2,2,0,0,0,0,2,2,1,2,2,0,0,1,0,0,1,0,1,0,-0.222601122
1,0,1,2,0,2,1,2,2,2,1,1,0,0,2,0,2,2,2,0,0,2,0,0,0,1,1,1,0.495584351
2,2,1,2,0,1,2,1,1,2,1,1,1,1,2,0,1,1,2,0,0,2,0,2,2,0,1,2,0.404809379
1,1,1,2,0,1,0,2,1,1,2,1,1,0,2,0,1,0,2,0,1,2,0,0,0,1,2,0,2.716239343
2,2,0,2,1,1,2,2,1,2,0,1,1,2,2,1,1,2,1,1,2,0,0,0,0,2,2,1,-0.289773112
2,1,1,2,1,1,2,1,1,1,2,1,0,1,2,0,2,0,1,1,1,0,0,1,1,2,2,1,-1.528534016
1,1,0,2,2,1,2,2,1,1,2,2,2,0,2,1,2,2,2,1,1,0,0,0,1,2,2,0,-0.34563061
1,2,0,2,1,1,2,1,2,1,1,1,1,0,2,0,1,1,2,1,0,0,0,0,0,2,2,2,1.174989314
1,0,1,2,0,1,1,1,0,1,0,0,1,1,2,0,2,0,2,1,0,0,0,0,1,1,2,0,-1.533763701
2,1,2,2,1,1,1,1,1,1,1,0,1,1,2,0,1,1,2,1,1,0,0,0,1,0,1,1,0.514338381
1,2,0,2,0,1,0,0,1,0,2,0,0,1,1,1,1,0,2,0,1,0,1,0,2,0,1,1,0.372681474
2,2,1,2,2,2,1,1,2,2,1,1,1,0,2,2,2,2,1,1,0,0,0,0,1,2,2,2,0.50988635
2,1,1,2,1,1,1,2,1,1,2,0,1,0,2,0,1,1,2,1,1,0,2,0,0,1,2,1,0.439304141
0,2,1,2,0,1,2,1,2,1,1,1,1,2,2,0,0,2,2,0,2,0,0,1,0,2,2,1,0.790248689
1,1,1,2,0,1,1,1,2,1,0,1,0,0,2,1,2,2,2,0,2,0,0,0,0,2,1,1,-0.241659079
0,1,1,2,1,2,1,2,1,2,1,0,0,1,2,1,2,2,2,1,1,0,0,0,0,2,1,2,-1.009484995
1,1,0,2,0,1,2,1,1,0,1,1,1,1,2,1,1,2,2,0,1,0,0,0,0,1,1,1,-1.746181892
0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,0,1,0,0,0,2,1,2,2,-1.112310126
0,2,1,2,1,2,0,1,2,2,1,1,1,0,2,0,2,1,1,1,2,0,0,2,0,1,1,2,-2.028190774
2,1,0,2,2,1,0,2,1,1,1,0,0,0,2,0,2,0,2,0,1,0,0,0,1,1,2,2,-1.006780305
0,1,2,2,0,1,1,2,0,2,1,2,1,0,2,2,2,1,2,0,2,0,0,0,0,1,2,2,0.486296504
1,1,1,2,0,2,2,2,1,1,1,1,1,0,2,0,1,1,2,0,0,0,0,0,1,1,1,1,0.011263779
1,1,1,2,0,0,1,1,2,2,1,1,1,0,1,2,1,0,2,0,1,1,0,0,2,1,1,0,-0.941059111
0,2,1,2,0,1,0,2,0,1,1,2,1,0,2,1,2,1,2,0,2,2,0,1,1,1,1,1,-0.617719028
0,1,0,2,0,2,1,2,1,2,1,1,1,0,2,1,1,1,2,0,0,0,0,0,0,2,2,1,0.270091343
1,2,0,2,0,1,1,1,1,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,1,2,2,1,0.817229737
0,2,1,2,1,1,1,2,2,1,2,1,1,0,1,0,1,1,2,0,1,0,1,0,1,1,2,1,-0.218451807
2,1,1,2,1,1,2,1,2,1,1,0,0,0,2,1,1,2,2,0,1,2,1,0,1,0,1,1,0.843594086
2,1,1,2,0,1,1,2,2,2,1,0,0,1,2,2,0,2,2,0,1,0,2,0,2,1,1,1,1.130316539
1,1,0,2,1,0,0,0,2,1,1,0,0,0,1,0,1,0,2,1,1,0,0,0,0,2,2,2,-0.134536049
1,2,1,2,1,2,1,1,0,1,2,0,0,0,1,0,2,1,2,2,1,0,0,1,1,2,2,0,-0.278028223
1,1,2,1,0,1,1,2,2,2,1,1,1,0,2,0,1,1,2,0,1,0,0,2,1,1,2,1,-0.252699919
1,2,1,2,1,2,1,2,1,1,1,0,0,0,2,0,2,1,2,1,1,0,0,0,0,1,2,1,-0.786211537
1,1,0,1,1,2,0,2,1,1,1,0,0,2,2,0,1,2,2,0,0,0,0,0,1,1,2,2,3.105664945
1,0,1,2,1,1,1,2,1,1,2,1,2,0,1,2,1,1,1,0,1,0,2,1,0,1,2,0,-0.080296284
0,2,1,2,1,1,1,2,1,1,1,0,1,0,1,1,2,2,1,0,1,0,0,0,0,0,2,2,0.616721598
1,2,0,2,2,1,1,1,1,2,0,2,1,0,2,0,1,0,2,0,0,0,0,2,1,1,2,0,-1.583755155
0,1,1,2,0,1,1,0,1,2,0,1,1,0,2,0,1,2,2,0,0,0,0,0,0,2,2,1,0.327143529
1,1,1,2,0,0,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,2,0,-0.256420065
1,2,1,2,0,1,2,2,0,2,1,1,1,0,1,0,2,1,1,1,0,0,0,1,0,1,2,0,0.190914708
0,0,0,2,1,1,1,1,1,1,1,0,0,0,2,1,2,1,1,1,1,2,0,0,0,0,2,1,1.074855644
0,2,1,2,0,2,0,1,0,2,1,1,2,0,1,0,2,1,2,0,1,0,0,0,0,2,2,1,0.027112479
1,1,1,2,1,2,1,1,1,2,0,2,2,0,1,0,2,1,2,0,2,0,0,1,1,2,2,2,1.481411991
1,2,1,1,0,1,0,2,1,1,2,2,2,0,2,2,1,0,2,0,1,0,0,1,1,2,2,2,-0.577907078
2,2,2,1,1,2,1,2,1,1,0,0,0,0,2,0,2,1,2,2,1,0,0,0,1,2,2,2,0.172068946
0,2,0,1,0,1,1,2,0,2,0,0,1,0,2,0,1,2,2,0,0,0,0,0,0,1,1,1,0.187283788
1,2,0,2,1,0,1,1,2,2,2,0,0,0,2,0,1,1,2,1,0,0,0,1,0,2,2,1,-2.200623901
0,2,0,1,0,2,2,2,1,2,2,1,1,0,2,0,1,0,1,1,1,0,1,0,2,1,1,0,1.877837699
0,2,0,2,0,2,2,1,1,1,2,1,0,0,2,1,0,1,2,0,1,0,2,0,0,0,1,2,0.601986498
0,2,2,2,0,2,0,2,1,2,2,0,2,0,1,0,2,1,2,0,2,1,0,0,0,2,2,1,-1.764400082
2,2,1,2,1,1,2,2,1,2,2,1,1,0,2,1,2,0,2,0,1,0,1,0,0,1,2,2,-0.979752376
1,2,1,0,1,1,1,1,2,1,1,0,0,0,2,2,0,0,2,1,1,0,0,0,0,2,2,1,-1.41195482
2,1,0,1,2,1,1,1,1,2,1,1,2,2,2,0,2,2,2,2,2,0,0,0,0,2,2,1,0.915990429
1,2,0,1,1,2,0,2,1,2,1,0,0,0,1,0,0,2,2,1,0,0,0,0,1,1,2,2,-0.103395908
0,1,2,2,0,2,0,1,1,2,1,1,2,2,2,1,2,1,2,0,1,0,0,0,1,1,1,0,0.313985326
1,1,0,2,0,1,1,2,1,1,0,2,2,0,2,0,2,2,2,0,2,0,0,0,1,2,2,2,1.228950444
2,2,1,2,1,1,1,0,1,1,2,1,1,2,2,2,1,1,2,0,0,0,0,0,1,1,2,1,-0.46958974
1,2,1,2,0,2,1,0,0,1,1,1,0,1,2,1,2,1,2,0,1,2,0,0,1,1,2,1,-0.171849529
0,0,0,2,0,1,1,2,1,2,1,0,0,0,1,0,2,2,2,1,1,0,0,0,0,1,1,1,0.991789668
0,2,1,1,1,2,2,1,2,2,2,2,1,0,2,1,1,1,2,0,1,0,0,2,1,2,2,1,-0.569175977
1,0,1,1,0,1,1,2,1,2,1,1,2,0,2,0,1,1,2,0,1,0,0,0,0,2,2,2,0.441495819
2,2,0,2,0,1,1,2,1,2,1,1,1,1,2,1,2,0,1,0,2,0,0,0,2,1,1,1,-0.096995436
0,0,1,2,2,1,1,1,1,2,1,0,0,0,2,0,1,2,2,0,1,0,0,0,0,2,2,1,-0.50176828
0,2,2,2,1,2,2,1,2,2,0,1,1,2,2,2,1,0,2,0,1,0,0,0,0,2,2,1,-0.380998052
0,0,2,2,1,2,1,1,1,1,1,1,2,0,0,1,1,1,2,0,1,0,0,0,0,2,2,1,0.729353458
1,2,1,2,0,2,0,2,2,1,2,0,1,1,2,2,1,1,2,0,1,0,0,1,0,1,1,0,1.090322519
1,2,1,2,0,1,1,2,0,1,1,1,1,0,2,0,2,1,2,0,0,0,0,0,1,2,2,2,-1.29287767
2,2,1,1,0,2,1,1,2,1,1,1,1,0,1,1,2,1,2,0,1,2,0,0,0,0,1,1,0.743703701
0,0,1,2,0,2,1,0,2,2,1,0,1,1,2,0,1,1,2,1,1,0,0,0,1,2,2,0,1.194757723
0,2,1,1,1,1,1,1,2,1,2,0,0,0,2,0,1,0,2,0,1,0,0,0,0,2,2,1,0.602189316
0,2,0,2,0,2,1,1,1,1,1,0,0,0,2,0,1,1,2,1,2,0,0,0,1,2,2,2,-0.048430512
2,2,2,1,0,2,0,2,2,1,1,1,1,0,2,1,1,1,2,0,1,0,0,2,1,1,1,2,1.408596819
1,1,2,2,1,1,1,2,2,1,1,0,1,0,1,0,0,1,2,0,0,1,0,2,0,2,2,1,-0.647162132
0,2,2,2,1,1,0,1,1,2,1,1,1,1,2,0,2,2,2,1,2,0,0,0,1,1,2,0,-0.184176475
0,2,1,1,0,2,1,2,1,2,0,2,2,1,2,0,1,1,2,0,1,0,0,0,0,2,2,0,-0.047758299
0,2,0,2,1,1,2,0,2,2,2,1,1,0,1,2,1,2,2,0,0,0,0,0,0,2,2,1,-1.29208176
1,2,1,2,1,0,0,1,0,0,2,1,1,0,2,1,1,0,2,0,2,0,0,0,2,1,2,1,0.304516117
1,2,1,1,1,2,1,2,1,1,1,0,1,0,1,0,2,1,2,1,2,0,0,0,0,1,2,1,0.217568118
0,2,0,2,0,1,2,1,1,1,1,2,2,0,2,1,1,1,2,1,1,0,0,1,1,2,2,2,1.117525348
0,2,0,2,0,1,1,1,2,2,2,2,1,1,2,0,2,2,2,1,2,0,0,0,0,1,2,2,1.256051965
1,0,1,2,0,1,1,1,2,2,0,2,2,1,2,0,2,1,2,0,1,0,0,0,1,1,1,1,0.99120169
1,1,2,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,2,0,1,2,0,0,0,1,2,1,-0.180351388
1,1,0,2,0,1,2,0,2,1,1,1,0,0,1,1,0,1,2,1,1,2,1,0,1,1,1,1,0.74933651
2,1,1,2,0,2,0,0,2,1,2,1,1,0,1,1,1,1,2,1,0,0,0,0,1,2,2,1,0.34194335
0,1,0,2,1,1,1,2,0,1,1,1,0,0,2,0,0,2,2,0,0,0,0,1,1,2,2,0,-0.83753062
0,1,2,1,1,1,0,2,1,2,2,1,1,0,2,0,2,1,2,0,1,1,0,0,1,1,2,2,-0.201013295
2,2,0,2,0,2,1,2,1,0,1,1,1,1,2,1,2,1,2,0,1,1,0,0,1,1,1,2,0.798682466
1,2,1,2,0,2,0,2,1,0,1,2,2,0,2,1,2,1,2,0,1,0,0,1,1,1,1,2,1.39892674
0,0,0,2,1,2,1,1,0,1,1,1,1,0,2,2,1,1,2,1,0,0,0,0,0,1,1,0,-0.378751006
0,2,1,2,0,1,2,2,1,2,1,1,1,1,2,0,0,1,2,0,1,0,0,1,1,2,2,2,-0.219235491
0,1,1,2,0,2,1,2,1,1,1,0,1,1,2,0,1,1,2,0,1,0,2,0,0,2,2,0,0.602407854
0,1,2,2,2,2,1,1,0,1,2,0,0,0,1,0,1,0,2,1,2,0,0,1,0,2,2,1,1.562363795
0,2,1,2,0,2,0,2,0,2,1,1,1,0,2,1,1,2,2,0,0,0,2,2,1,1,1,2,-1.575996559
0,2,2,1,0,1,1,0,2,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,-0.207815531
0,1,1,2,0,1,1,1,2,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,2,2,-1.277099403
0,1,1,2,1,1,2,1,1,2,1,0,1,0,2,1,1,1,2,0,0,0,1,0,1,1,2,1,1.670923422
1,1,2,1,1,1,1,2,2,1,1,1,1,0,2,0,1,1,2,0,0,0,2,0,0,1,1,2,0.353486845
2,2,1,2,1,1,1,2,0,2,2,1,0,0,2,1,1,1,1,0,1,0,0,2,0,1,2,2,-1.581490346
2,2,1,2,1,2,2,0,2,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,1,2,0.577727801
0,2,1,2,1,0,2,2,2,0,0,1,1,0,2,0,1,0,2,0,2,0,0,1,0,2,2,1,-0.012641008
0,2,1,2,0,2,0,1,0,1,1,1,1,0,2,0,1,2,2,0,1,0,2,0,1,2,2,1,0.537313823
1,2,2,2,0,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,0,0,0,0,1,2,2,1,0.120167332
1,1,1,2,1,2,1,1,1,2,0,1,1,0,2,0,2,2,2,1,1,0,0,2,2,0,2,1,0.516874634
0,2,0,2,0,1,1,1,2,2,1,1,1,1,2,1,2,0,2,0,1,0,0,0,0,2,2,1,-0.18843597
1,1,1,2,0,2,0,2,1,1,0,1,1,1,2,0,2,0,2,0,1,0,2,1,1,2,2,0,0.980022861
2,2,2,2,2,1,1,1,2,2,0,0,0,0,2,2,1,1,2,1,0,0,1,0,2,2,2,1,-1.174590835
0,0,1,2,1,2,1,1,1,2,1,0,0,1,2,2,2,1,2,0,2,0,0,0,0,1,1,1,0.269126973
1,2,1,2,0,0,1,1,1,0,1,2,2,1,2,2,2,2,1,0,2,0,0,1,1,0,0,2,0.861780304
2,1,0,2,0,0,1,1,1,2,1,1,1,1,2,2,2,2,2,0,1,0,0,0,1,2,2,2,1.138198643
0,2,0,2,1,1,1,2,2,1,2,1,0,2,2,0,1,0,2,0,2,0,0,0,0,2,2,2,0.021568611
0,2,1,2,0,2,1,1,2,0,2,0,0,0,2,1,2,2,2,0,2,0,0,0,0,2,2,1,-0.775594921
1,1,0,2,0,1,0,1,2,1,0,0,0,0,2,1,1,1,2,0,1,0,2,0,0,1,1,1,0.575560283
1,1,1,2,0,2,1,1,2,0,1,1,1,0,2,0,2,2,1,0,1,2,0,1,2,0,2,1,0.526740098
1,2,0,2,0,0,0,2,2,2,2,1,1,0,2,1,2,1,2,1,2,0,0,0,0,0,2,0,-0.7061337
2,1,1,2,0,2,1,1,1,2,1,1,0,2,2,2,2,1,2,1,0,0,1,0,1,2,2,1,1.135156932
2,1,0,1,0,1,2,0,2,2,2,1,1,0,1,1,2,0,2,1,2,0,0,0,1,1,2,2,2.031000322
1,0,0,2,1,1,2,0,0,2,1,1,1,0,2,1,2,1,2,0,2,0,1,0,0,2,2,1,1.516737616
2,2,1,2,1,2,1,1,2,2,1,2,1,0,2,1,1,1,2,1,0,0,0,0,1,2,2,1,0.271642876
0,1,1,2,0,1,1,2,1,1,0,1,1,0,2,1,2,1,1,0,1,0,0,0,1,1,2,0,-0.352945332
1,2,1,2,1,2,0,2,1,0,1,2,1,0,2,0,2,1,2,1,1,0,0,1,1,1,2,1,0.486906434
0,1,2,1,1,1,0,1,2,2,0,1,1,0,1,1,2,2,1,0,1,0,0,1,1,1,1,0,0.336591912
0,2,2,2,1,2,1,2,0,2,1,0,0,0,1,1,2,1,2,0,0,2,0,0,1,2,2,1,-0.560620412
1,1,0,2,1,1,1,2,1,1,1,0,1,0,2,1,2,2,2,0,1,0,2,0,0,0,1,1,-0.598792255
1,1,0,2,0,0,0,2,1,0,1,0,0,1,2,0,2,2,2,0,0,0,0,0,1,2,2,0,0.038996519
2,0,0,2,0,0,0,2,2,0,1,2,2,0,1,0,2,1,2,0,1,0,1,0,0,1,2,1,0.553255906
1,2,0,1,0,2,1,2,0,2,1,0,1,0,2,0,1,2,2,1,0,0,0,1,0,1,2,1,-0.636247423
1,2,1,2,0,2,0,1,0,1,2,0,0,1,2,1,1,2,2,2,2,0,0,1,1,2,2,0,-1.994856401
1,2,0,2,0,2,2,1,1,2,1,0,1,0,2,0,1,0,2,1,1,2,0,0,0,1,2,1,-0.769557332
1,2,1,2,1,2,1,2,0,1,1,1,1,1,2,2,1,0,2,0,1,0,0,0,0,0,2,2,1.049917351
2,1,0,2,0,0,0,2,2,2,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,1,2,2,-0.01752882
0,1,1,2,1,1,0,1,1,1,1,0,0,0,2,1,1,2,2,0,1,0,0,0,2,1,2,1,-0.535039858
2,0,1,2,1,2,1,2,0,0,1,0,0,1,1,1,2,0,2,0,1,0,1,2,2,2,2,2,-0.049726549
2,1,1,2,0,2,1,1,1,1,0,1,1,0,2,2,2,2,2,1,0,0,0,1,1,2,2,1,-1.042012469
1,1,1,2,0,1,1,1,0,2,1,0,0,1,2,1,2,1,2,0,0,0,0,0,1,0,1,0,-0.262882549
1,1,0,2,2,0,2,0,2,1,1,0,1,0,2,1,2,0,2,0,2,0,0,0,0,1,1,2,1.054648793
1,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,2,2,2,0,0,0,0,0,0,2,2,1,-0.081548406
1,1,1,2,0,1,0,1,1,2,1,1,0,0,2,1,2,0,1,0,0,0,0,0,0,1,2,1,0.138322304
0,2,2,2,1,1,0,1,1,2,1,1,0,1,2,2,1,1,2,1,1,0,0,0,1,2,2,1,-0.360793865
0,2,1,2,1,1,1,2,2,2,1,1,1,1,2,0,2,1,2,0,1,0,1,1,1,1,1,0,0.465530067
0,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,0,1,0,0,0,0,1,2,1,0.130448666
1,1,0,2,1,2,2,2,1,1,0,1,1,0,2,2,2,2,2,0,1,1,0,0,1,1,1,1,0.831802369
1,1,2,2,1,0,1,2,1,1,1,0,0,2,2,2,2,1,2,1,1,0,0,0,1,2,2,1,-0.27382924
1,2,2,2,1,2,0,1,0,0,2,0,0,1,2,1,1,0,1,0,2,0,0,0,2,1,2,0,-0.229272447
0,1,0,2,1,2,1,2,1,2,1,1,0,0,2,2,2,0,2,1,0,0,0,0,0,1,2,1,0.227804712
0,2,0,2,0,2,2,0,2,0,0,1,1,0,2,0,2,1,2,0,0,0,0,0,2,0,0,1,1.240393856
0,1,1,1,0,1,1,1,2,2,0,0,0,1,2,0,2,0,2,0,1,0,0,0,1,2,2,2,-0.580502409
2,1,2,2,1,2,2,1,1,1,1,1,2,0,2,0,1,0,2,0,1,0,1,0,0,2,2,2,1.79848112
0,2,1,2,1,1,1,1,2,1,0,1,2,0,2,0,2,1,2,1,1,0,2,2,0,2,2,1,0.568498469
1,1,0,1,1,2,2,2,1,2,1,0,1,0,2,0,2,1,2,0,0,0,0,0,0,2,2,0,0.894775399
1,2,1,2,1,1,2,1,2,1,2,1,1,0,2,0,2,2,2,0,1,0,1,0,1,2,2,1,0.188793606
1,2,0,2,1,1,1,2,0,1,1,1,2,1,1,0,2,2,2,0,1,0,2,0,0,1,1,1,-0.533416033
0,1,0,2,0,1,1,1,2,2,0,0,0,0,2,1,2,2,2,0,0,0,0,1,1,2,2,0,0.419863188
